OBJECTID_1,OBJECTID,DTMN11,FR11,SEC11,SS11,BGRI11,LUG11,LUG11DESIG,OBJECTID_12,ANO,GEO_COD,GEO_COD_DSG,NIVEL,NIVEL_DSG,N_EDIFICIOS_CLASSICOS,N_EDIFICIOS_CLASSICOS_1OU2,N_EDIFICIOS_CLASSICOS_ISOLADOS,N_EDIFICIOS_CLASSICOS_GEMIN,N_EDIFICIOS_CLASSICOS_EMBANDA,N_EDIFICIOS_CLASSICOS_3OUMAIS,N_EDIFICIOS_CLASSICOS_OUTROS,N_EDIFICIOS_EXCLUSIV_RESID,N_EDIFICIOS_PRINCIPAL_RESID,N_EDIFICIOS_PRINCIP_NAO_RESID,N_EDIFICIOS_1OU2_PISOS,N_EDIFICIOS_3OU4_PISOS,F_N_EDIFICIOS_5OU_MAIS_PISOS,N_EDIFICIOS_CONSTR_ANTES_1919,N_EDIFICIOS_CONSTR_1919A1945,N_EDIFICIOS_CONSTR_1946A1960,N_EDIFICIOS_CONSTR_1961A1970,N_EDIFICIOS_CONSTR_1971A1980,N_EDIFICIOS_CONSTR_1981A1990,N_EDIFICIOS_CONSTR_1991A1995,N_EDIFICIOS_CONSTR_1996A2000,N_EDIFICIOS_CONSTR_2001A2005,N_EDIFICIOS_CONSTR_2006A2011,N_EDIFICIOS_ESTRUT_BETAO,N_EDIFICIOS_ESTRUT_COM_PLACA,N_EDIFICIOS_ESTRUT_SEM_PLACA,N_EDIFICIOS_ESTRUT_ADOBE_PEDRA,N_EDIFICIOS_ESTRUT_OUTRA,N_ALOJAMENTOS,N_ALOJAMENTOS_FAMILIARES,N_ALOJAMENTOS_FAM_CLASSICOS,N_ALOJAMENTOS_FAM_N_CLASSICOS,N_ALOJAMENTOS_COLECTIVOS,N_CLASSICOS_RES_HABITUAL,N_ALOJAMENTOS_RES_HABITUAL,N_ALOJAMENTOS_VAGOS,N_RES_HABITUAL_COM_AGUA,N_RES_HABITUAL_COM_RETRETE,N_RES_HABITUAL_COM_ESGOTOS,N_RES_HABITUAL_COM_BANHO,N_RES_HABITUAL_AREA_50,N_RES_HABITUAL_AREA_50_100,N_RES_HABITUAL_AREA_100_200,N_RES_HABITUAL_AREA_200,N_RES_HABITUAL_1_2_DIV,N_RES_HABITUAL_3_4_DIV,N_RES_HABITUAL_ESTAC_1,N_RES_HABITUAL_ESTAC_2,N_RES_HABITUAL_ESTAC_3,N_RES_HABITUAL_PROP_OCUP,N_RES_HABITUAL_ARREND,N_FAMILIAS_CLASSICAS,N_FAMILIAS_INSTITUCIONAIS,N_FAMILIAS_CLASSICAS_1OU2_PESS,N_FAMILIAS_CLASSICAS_3OU4_PESS,N_FAMILIAS_CLASSICAS_NPES65,N_FAMILIAS_CLASSICAS_NPES14,N_FAMILIAS_CLASSIC_SEM_DESEMP,N_FAMILIAS_CLASSIC_1DESEMPREG,N_FAMILIAS_CLASS_2MAIS_DESEMP,N_NUCLEOS_FAMILIARES,N_NUCLEOS_1FILH_NAO_CASADO,N_NUCLEOS_2FILH_NAO_CASADO,N_NUCLEOS_FILH_INF_6ANOS,N_NUCLEOS_FILH_INF_15ANOS,N_NUCLEOS_FILH_MAIS_15ANOS,N_INDIVIDUOS_PRESENT,N_INDIVIDUOS_PRESENT_H,N_INDIVIDUOS_PRESENT_M,N_INDIVIDUOS_RESIDENT,N_INDIVIDUOS_RESIDENT_H,N_INDIVIDUOS_RESIDENT_M,N_INDIVIDUOS_RESIDENT_0A4,N_INDIVIDUOS_RESIDENT_5A9,N_INDIVIDUOS_RESIDENT_10A13,N_INDIVIDUOS_RESIDENT_14A19,N_INDIVIDUOS_RESIDENT_15A19,N_INDIVIDUOS_RESIDENT_20A24,N_INDIVIDUOS_RESIDENT_20A64,N_INDIVIDUOS_RESIDENT_25A64,N_INDIVIDUOS_RESIDENT_65,N_INDIVIDUOS_RESIDENT_H_0A4,N_INDIVIDUOS_RESIDENT_H_5A9,N_INDIVIDUOS_RESIDENT_H_10A13,N_INDIVIDUOS_RESIDENT_H_14A19,N_INDIVIDUOS_RESIDENT_H_15A19,N_INDIVIDUOS_RESIDENT_H_20A24,N_INDIVIDUOS_RESIDENT_H_20A64,N_INDIVIDUOS_RESIDENT_H_25A64,N_INDIVIDUOS_RESIDENT_H_65,N_INDIVIDUOS_RESIDENT_M_0A4,N_INDIVIDUOS_RESIDENT_M_5A9,N_INDIVIDUOS_RESIDENT_M_10A13,N_INDIVIDUOS_RESIDENT_M_14A19,N_INDIVIDUOS_RESIDENT_M_15A19,N_INDIVIDUOS_RESIDENT_M_20A24,N_INDIVIDUOS_RESIDENT_M_20A64,N_INDIVIDUOS_RESIDENT_M_25A64,N_INDIVIDUOS_RESIDENT_M_65,N_INDIV_RESIDENT_N_LER_ESCRV,N_IND_RESIDENT_FENSINO_1BAS,N_IND_RESIDENT_FENSINO_2BAS,N_IND_RESIDENT_FENSINO_3BAS,N_IND_RESIDENT_FENSINO_SEC,N_IND_RESIDENT_FENSINO_POSSEC,N_IND_RESIDENT_FENSINO_SUP,N_IND_RESIDENT_ENSINCOMP_1BAS,N_IND_RESIDENT_ENSINCOMP_2BAS,N_IND_RESIDENT_ENSINCOMP_3BAS,N_IND_RESIDENT_ENSINCOMP_SEC,N_IND_RESIDENT_ENSINCOMP_POSEC,N_IND_RESIDENT_ENSINCOMP_SUP,N_IND_RESID_DESEMP_PROC_1EMPRG,N_IND_RESID_DESEMP_PROC_EMPRG,N_IND_RESID_EMPREGADOS,N_IND_RESID_PENS_REFORM,N_IND_RESID_SEM_ACT_ECON,N_IND_RESID_EMPREG_SECT_PRIM,N_IND_RESID_EMPREG_SECT_SEQ,N_IND_RESID_EMPREG_SECT_TERC,N_IND_RESID_ESTUD_MUN_RESID,N_IND_RESID_TRAB_MUN_RESID
"781","13029","1312","04","020","04","13120402004","007437",Porto,"199829","2011","13120402004",,"8",Subsecção,"69","58","5","5","48","11","0","61","7","1","57","10","2","37","4","20","5","3","0","0","0","0","0","0","28","30","11","0","114","114","114","0","0","87","87","20","86","84","86","83","34","45","8","0","10","49","2","0","0","33","52","87","0","76","11","49","6","80","6","1","45","13","4","3","6","13","147","54","93","150","57","93","2","3","2","4","4","5","71","66","68","0","3","0","3","3","3","29","26","22","2","0","2","1","1","2","42","40","46","10","8","2","1","4","0","1","49","19","21","22","0","10","2","6","47","72","88","0","6","41","18","34"
"782","13030","1312","03","028","02","13120302802","007437",Porto,"199629","2011","13120302802",,"8",Subsecção,"36","36","4","4","28","0","0","36","0","0","36","0","0","32","3","1","0","0","0","0","0","0","0","0","0","0","35","1","36","36","36","0","0","31","31","3","31","28","31","28","16","9","5","1","5","15","5","0","1","3","27","32","0","16","10","10","10","27","5","0","25","7","4","5","10","6","84","37","47","87","39","48","7","6","8","7","6","6","45","39","14","2","3","5","3","3","1","20","19","6","5","3","3","4","3","5","25","20","8","1","6","7","2","4","0","0","30","19","17","0","1","0","0","5","16","16","44","0","8","8","21","11"
"783","13031","1312","03","020","05","13120302005","007437",Porto,"199593","2011","13120302005",,"8",Subsecção,"5","2","0","2","0","3","0","1","4","0","2","3","0","0","0","2","0","0","2","1","0","0","0","3","0","2","0","0","24","24","24","0","0","16","16","6","16","16","16","16","2","10","2","2","0","13","0","0","0","11","5","16","0","8","8","5","8","14","1","1","13","8","2","4","8","3","38","18","20","39","18","21","2","5","2","2","2","4","21","17","7","1","2","1","1","1","2","11","9","2","1","3","1","1","1","2","10","8","5","2","3","1","2","1","0","0","6","7","9","5","0","2","0","3","14","8","13","0","3","11","9","9"
"784","13032","1312","12","002","02","13121200202","007437",Porto,"200946","2011","13121200202",,"8",Subsecção,"38","25","1","2","22","11","2","37","1","0","26","6","6","11","11","4","5","1","2","1","1","0","2","12","11","15","0","0","92","91","91","0","1","53","53","28","53","53","53","53","3","35","13","2","1","23","9","1","0","29","18","59","1","48","11","22","5","53","6","0","29","14","2","1","5","13","171","53","118","155","47","108","1","4","13","35","26","8","71","63","31","0","3","0","5","4","3","28","25","11","1","1","13","30","22","5","43","38","20","2","7","8","20","18","0","10","27","30","34","27","0","23","1","8","49","33","70","0","9","40","58","39"
"785","13033","1312","06","005","03","13120600503","007437",Porto,"200061","2011","13120600503",,"8",Subsecção,"24","24","12","12","0","0","0","23","0","1","2","22","0","0","0","20","3","1","0","0","0","0","0","2","19","3","0","0","28","28","28","0","0","26","26","0","26","26","26","26","0","0","9","17","0","1","12","11","2","21","5","29","0","18","8","16","8","28","1","0","21","6","5","6","8","5","70","30","40","70","32","38","6","6","4","0","0","1","32","31","22","1","4","3","0","0","0","13","13","11","5","2","1","0","0","1","19","18","11","0","6","1","2","0","0","4","3","4","6","11","0","33","0","1","29","15","24","1","5","23","17","18"
"786","13034","1312","09","005","04","13120900504","007437",Porto,"200345","2011","13120900504",,"8",Subsecção,"19","18","2","11","5","1","0","16","3","0","7","11","1","10","0","0","1","0","1","1","0","1","5","7","2","10","0","0","58","58","58","0","0","46","46","4","46","46","46","46","1","3","29","13","0","12","24","16","0","35","5","47","0","22","19","14","16","44","3","0","34","11","11","8","16","14","127","59","68","129","63","66","7","12","9","7","5","8","74","66","20","4","4","5","5","4","5","36","31","9","3","8","4","2","1","3","38","35","11","2","10","6","6","4","0","9","17","6","8","16","0","60","0","3","55","19","41","1","9","45","40","33"
"787","13035","1312","02","007","02","13120200702","007437",Porto,"199344","2011","13120200702",,"8",Subsecção,"43","11","2","2","7","32","0","20","23","0","11","14","18","0","0","6","26","11","0","0","0","0","0","33","10","0","0","0","250","250","250","0","0","168","168","61","168","168","168","168","31","72","60","5","14","79","58","5","1","76","75","169","0","123","42","68","26","149","19","1","100","37","13","13","25","36","337","157","180","345","159","186","12","10","5","22","17","15","204","189","92","5","3","4","17","13","6","94","88","36","7","7","1","5","4","9","110","101","56","3","7","5","7","13","0","18","38","37","67","65","4","102","4","17","146","97","146","1","15","130","50","108"
"788","13036","1312","04","016","03","13120401603","007437",Porto,"199820","2011","13120401603",,"8",Subsecção,"31","22","3","8","11","9","0","29","1","1","21","10","0","0","13","13","2","1","0","0","0","0","2","11","20","0","0","0","68","68","68","0","0","42","42","25","41","41","41","41","6","23","12","1","1","17","2","1","3","19","22","42","0","29","10","26","5","37","5","0","26","5","3","2","5","7","95","43","52","92","42","50","2","2","3","3","3","3","49","46","33","1","1","2","2","2","1","24","23","12","1","1","1","1","1","2","25","23","21","2","5","1","0","7","0","3","26","6","16","17","1","14","0","5","32","34","48","0","5","27","17","24"
"789","13037","1312","06","007","01","13120600701","007437",Porto,"200079","2011","13120600701",,"8",Subsecção,"39","12","12","0","0","27","0","31","8","0","18","19","2","0","0","21","0","0","18","0","0","0","0","39","0","0","0","0","183","183","183","0","0","144","144","10","144","144","144","144","3","86","53","2","0","43","8","7","0","118","20","145","0","80","55","64","23","130","14","1","121","51","20","8","21","61","381","166","215","379","168","211","9","9","13","25","21","27","230","203","93","4","4","7","8","5","19","106","87","39","5","5","6","17","16","8","124","116","54","2","10","12","9","14","2","16","127","55","66","55","3","43","4","12","131","120","197","0","16","115","60","110"
"790","13038","1312","09","004","03","13120900403","007437",Porto,"200339","2011","13120900403",,"8",Subsecção,"4","0","0","0","0","4","0","4","0","0","0","0","4","0","0","0","0","0","3","0","1","0","0","4","0","0","0","0","88","88","88","0","0","72","72","11","72","72","72","72","0","16","47","9","2","21","45","20","6","54","15","73","0","45","26","23","14","71","1","1","47","16","16","6","14","21","165","77","88","170","80","90","7","5","7","9","9","11","114","103","28","3","2","2","3","3","7","55","48","15","4","3","5","6","6","4","59","55","13","0","5","4","4","7","0","13","6","6","24","39","0","83","0","3","85","32","63","0","13","72","32","53"
"791","13039","1312","06","006","03","13120600603","007437",Porto,"200077","2011","13120600603",,"8",Subsecção,"2","0","0","0","0","2","0","0","2","0","0","0","2","0","0","0","0","0","0","0","1","0","1","2","0","0","0","0","159","159","159","0","0","54","54","97","54","54","54","54","0","9","42","3","0","25","10","44","0","42","8","55","0","29","25","9","18","48","7","0","38","17","10","12","18","12","120","53","67","133","64","69","12","6","3","10","8","6","92","86","10","6","3","1","4","4","3","47","44","3","6","3","2","6","4","3","45","42","7","0","6","0","4","7","1","19","2","7","13","15","1","75","2","5","74","12","29","0","6","68","36","47"
"792","13040","1312","12","002","01","13121200201","007437",Porto,"200945","2011","13121200201",,"8",Subsecção,"46","35","0","3","32","10","1","43","3","0","33","10","3","11","14","9","8","2","0","1","1","0","0","5","15","24","0","2","98","98","98","0","0","71","71","22","71","71","71","67","8","36","24","3","4","30","14","1","1","26","37","79","0","60","15","37","13","67","12","0","42","23","3","3","13","19","141","62","79","148","63","85","2","3","8","8","8","3","81","78","46","1","2","5","3","3","1","35","34","17","1","1","3","5","5","2","46","44","29","3","2","3","6","5","0","6","33","18","27","32","1","24","3","9","48","51","75","0","5","43","22","35"
"793","13041","1312","02","008","02","13120200802","007437",Porto,"199347","2011","13120200802",,"8",Subsecção,"41","22","5","9","8","18","1","20","20","1","3","23","15","0","14","4","6","1","6","6","2","0","2","40","1","0","0","0","186","185","185","0","1","110","110","53","110","110","110","109","23","62","22","3","14","74","26","5","5","50","53","115","1","88","24","25","21","91","21","3","63","32","9","11","21","26","227","90","137","223","92","131","12","6","4","18","16","13","149","136","34","7","4","3","6","6","7","60","53","12","5","2","1","12","10","6","89","83","22","6","7","4","10","8","0","16","24","31","29","46","3","60","4","24","96","38","75","0","9","87","41","68"
"794","13042","1312","03","028","01","13120302801","007437",Porto,"199628","2011","13120302801",,"8",Subsecção,"6","0","0","0","0","6","0","6","0","0","0","6","0","0","0","0","6","0","0","0","0","0","0","0","6","0","0","0","64","64","64","0","0","51","51","8","51","51","51","50","28","21","2","0","11","20","0","1","0","0","50","51","0","32","14","21","15","39","11","1","35","14","6","6","14","13","122","49","73","127","52","75","5","6","8","7","5","14","76","62","25","1","1","3","3","2","7","34","27","10","4","5","5","4","3","7","42","35","15","12","4","6","5","4","0","0","51","20","18","5","0","0","1","12","26","37","67","0","4","22","23","19"
"795","13043","1312","04","020","03","13120402003","007437",Porto,"199828","2011","13120402003",,"8",Subsecção,"60","53","3","17","33","7","0","59","1","0","50","8","2","26","5","1","10","17","0","0","0","0","1","1","33","25","1","0","96","96","96","0","0","68","68","25","67","64","68","63","19","33","13","3","7","34","14","0","0","30","36","68","0","50","13","35","8","58","10","0","43","16","5","4","8","17","137","59","78","145","63","82","4","4","4","7","6","6","79","73","47","2","1","3","2","2","5","36","31","19","2","3","1","5","4","1","43","42","28","3","6","2","5","4","0","11","30","25","27","19","0","22","2","8","53","46","69","0","7","46","28","37"
"796","13044","1312","03","027","01","13120302701","007437",Porto,"199622","2011","13120302701",,"8",Subsecção,"32","23","1","4","18","9","0","30","2","0","23","4","5","6","6","4","3","7","4","2","0","0","0","13","3","16","0","0","100","100","100","0","0","61","61","29","61","61","61","61","5","30","25","1","1","31","26","0","1","40","19","61","0","46","14","31","9","54","7","0","35","11","8","5","9","13","106","50","56","119","55","64","6","2","4","5","5","6","63","57","39","4","2","3","2","2","3","28","25","16","2","0","1","3","3","3","35","32","23","1","1","2","2","4","0","7","20","11","23","24","4","27","0","7","39","49","61","0","5","34","17","27"
"797","13045","1312","06","003","03","13120600303","007437",Porto,"200053","2011","13120600303",,"8",Subsecção,"53","37","1","0","36","16","0","44","8","1","35","4","14","1","31","10","2","4","3","0","1","1","0","20","2","31","0","0","173","172","172","0","1","130","130","26","129","129","129","129","4","33","76","17","1","24","53","33","1","84","38","130","0","85","34","76","20","116","14","0","98","37","17","7","20","46","373","167","206","312","134","178","6","11","13","20","17","11","154","143","108","3","6","7","8","7","4","71","67","39","3","5","6","12","10","7","83","76","69","1","9","9","9","12","1","18","35","19","45","57","0","134","2","12","110","107","155","1","13","96","51","78"
"798","13046","1312","06","006","02","13120600602","007437",Porto,"200076","2011","13120600602",,"8",Subsecção,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"799","13047","1312","02","005","04","13120200504","007437",Porto,"199333","2011","13120200504",,"8",Subsecção,"36","26","7","19","0","10","0","32","4","0","12","17","7","0","11","4","11","1","1","2","1","0","5","17","11","8","0","0","93","93","93","0","0","56","56","37","56","56","56","56","4","12","25","15","1","14","11","14","4","36","18","56","0","33","18","23","14","50","5","1","41","16","7","8","13","16","135","60","75","138","62","76","4","10","3","6","5","10","81","71","34","2","7","1","4","4","4","37","33","11","2","3","2","2","1","6","44","38","23","2","6","3","4","4","0","11","25","10","15","22","3","46","1","6","50","42","63","0","8","42","33","41"
"800","13048","1312","04","015","03","13120401503","007437",Porto,"199817","2011","13120401503",,"8",Subsecção,"68","61","3","4","54","7","0","66","2","0","59","4","5","4","38","1","4","18","1","0","0","0","2","5","4","58","1","0","155","155","154","1","0","66","67","81","66","64","66","63","20","30","16","0","9","34","21","0","0","32","30","68","0","60","7","28","5","59","9","0","30","11","5","4","6","11","107","43","64","115","50","65","4","3","1","4","4","6","68","62","35","1","2","0","3","3","4","30","26","14","3","1","1","1","1","2","38","36","21","4","1","0","1","5","0","4","25","8","16","21","1","29","0","9","42","37","56","0","5","37","12","35"
"801","13049","1312","04","026","01","13120402601","007437",Porto,"199837","2011","13120402601",,"8",Subsecção,"32","15","1","1","13","16","1","30","1","1","15","15","2","0","0","1","10","10","3","2","3","1","2","32","0","0","0","0","157","156","156","0","1","106","106","39","106","106","106","103","3","33","66","4","2","24","30","15","2","75","26","109","0","70","33","47","16","95","13","1","75","28","15","9","17","35","275","122","153","254","115","139","9","6","7","17","16","14","146","132","69","6","2","2","9","9","9","68","59","28","3","4","5","8","7","5","78","73","41","2","5","6","5","13","0","25","50","16","35","49","2","78","1","14","98","76","118","0","10","88","54","73"
"802","13050","1312","03","022","06","13120302206","007437",Porto,"199608","2011","13120302206",,"8",Subsecção,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"803","13051","1312","02","008","01","13120200801","007437",Porto,"199346","2011","13120200801",,"8",Subsecção,"36","24","3","15","6","10","2","25","10","1","5","23","8","8","10","5","5","4","1","3","0","0","0","25","3","7","0","1","86","84","84","0","2","56","56","21","56","56","56","56","0","21","27","8","0","16","7","4","0","31","22","72","0","52","19","26","12","59","9","4","44","14","9","5","10","15","147","69","78","145","67","78","2","8","4","11","10","8","81","73","39","0","6","1","7","6","6","39","33","14","2","2","3","4","4","2","42","40","25","4","7","3","4","9","0","6","32","13","22","16","1","40","2","15","44","44","69","0","5","39","29","33"
"804","13052","1312","02","002","10","13120200210","007437",Porto,"199326","2011","13120200210",,"8",Subsecção,"21","7","5","2","0","14","0","21","0","0","2","15","4","0","0","1","5","2","8","5","0","0","0","21","0","0","0","0","120","120","120","0","0","95","95","17","95","95","95","95","8","28","50","9","2","35","21","19","1","67","24","95","0","63","29","55","16","84","10","1","64","22","12","9","16","26","210","93","117","214","96","118","9","7","6","13","12","11","103","92","76","6","3","3","8","7","8","51","43","25","3","4","3","5","5","3","52","49","51","2","8","5","9","12","0","16","32","21","40","36","2","59","5","7","72","74","107","0","10","62","51","47"
"805","13090","1312","03","032","03","13120303203","007437",Porto,"199648","2011","13120303203",,"8",Subsecção,"4","4","3","0","1","0","0","4","0","0","4","0","0","1","0","0","0","0","0","0","3","0","0","3","0","1","0","0","5","5","5","0","0","2","2","2","2","2","2","2","2","0","0","0","0","2","0","0","0","0","2","2","0","1","1","2","0","2","0","0","1","0","0","0","0","0","4","2","2","4","2","2","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","2","2","2","0","0","2","0","2"
"806","13091","1312","12","010","03","13121201003","007437",Porto,"200968","2011","13121201003",,"8",Subsecção,"27","26","0","2","24","1","0","27","0","0","26","1","0","9","0","0","1","0","1","0","16","0","0","10","8","9","0","0","31","31","31","0","0","25","25","5","25","25","25","25","10","13","2","0","3","10","0","0","0","6","19","25","0","21","1","16","2","21","4","0","15","7","3","1","2","8","46","18","28","49","20","29","2","0","1","0","0","5","27","22","19","2","0","0","0","0","2","14","12","4","0","0","1","0","0","3","13","10","15","4","0","1","0","0","1","1","22","4","5","4","1","2","1","3","12","22","30","0","0","12","3","8"
"807","13092","1312","04","039","02","13120403902","007437",Porto,"199880","2011","13120403902",,"8",Subsecção,"123","65","2","0","63","52","6","91","32","0","36","68","19","54","29","14","8","7","2","2","5","2","0","25","18","80","0","0","364","358","358","0","6","183","183","122","183","180","183","174","49","64","60","10","24","65","29","13","2","86","82","200","0","143","51","64","29","165","34","1","104","43","18","17","29","37","475","195","280","398","165","233","16","14","7","20","18","32","250","218","91","5","7","6","8","8","8","109","101","30","11","7","1","12","10","24","141","117","61","14","14","4","7","17","1","30","68","31","65","62","4","110","11","25","153","103","170","0","19","134","69","105"
"808","13093","1312","05","004","05","13120500405","007437",Porto,"199922","2011","13120500405",,"8",Subsecção,"8","1","0","0","1","7","0","5","3","0","1","4","3","0","1","5","2","0","0","0","0","0","0","7","1","0","0","0","55","55","55","0","0","44","44","4","44","44","44","44","1","14","24","5","0","3","15","10","1","13","30","44","0","28","13","22","7","38","5","1","31","16","4","5","7","15","94","42","52","101","46","55","6","3","1","3","3","2","56","54","32","5","2","0","2","2","1","24","23","13","1","1","1","1","1","1","32","31","19","0","1","1","0","4","1","6","4","3","9","18","2","52","4","3","36","39","48","0","6","30","15","24"
"809","13094","1312","03","042","01","13120304201","007437",Porto,"199701","2011","13120304201",,"8",Subsecção,"95","93","4","0","89","2","0","85","10","0","89","5","1","52","31","8","4","0","0","0","0","0","0","4","10","81","0","0","108","108","108","0","0","79","79","25","78","74","78","70","40","32","7","0","8","57","4","1","0","17","61","79","0","51","25","34","18","57","16","6","54","22","7","8","18","15","165","70","95","174","76","98","9","6","6","11","8","11","97","86","45","3","3","4","3","1","6","48","42","15","6","3","2","8","7","5","49","44","30","7","5","6","9","6","0","3","66","28","25","11","1","3","10","18","40","61","82","0","12","28","33","35"
"810","13095","1312","04","036","04","13120403604","007437",Porto,"199868","2011","13120403604",,"8",Subsecção,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"811","13096","1312","05","002","10","13120500210","007437",Porto,"199913","2011","13120500210",,"8",Subsecção,"16","16","3","8","5","0","0","16","0","0","0","16","0","0","0","3","6","0","0","0","0","7","0","11","5","0","0","0","16","16","16","0","0","14","14","2","14","14","14","14","0","0","3","11","0","0","3","5","6","14","0","14","0","6","8","7","2","12","2","0","11","1","5","0","2","6","38","18","20","39","19","20","0","0","1","5","4","3","21","18","12","0","0","1","2","2","3","12","9","4","0","0","0","3","2","0","9","9","8","0","0","0","2","2","0","4","2","3","6","9","1","18","0","2","12","10","23","0","1","11","7","6"
"812","13097","1312","02","024","01","13120202401","007437",Porto,"199384","2011","13120202401",,"8",Subsecção,"115","82","2","27","53","32","1","107","8","0","82","24","9","3","52","28","23","3","3","1","0","1","1","103","4","8","0","0","271","270","270","0","1","181","181","68","181","181","181","177","24","118","32","7","2","98","30","6","3","95","77","182","0","115","62","72","29","151","26","5","129","54","30","14","28","67","423","181","242","415","175","240","14","14","11","30","27","32","255","223","91","5","10","6","11","10","13","113","100","30","9","4","5","19","17","19","142","123","61","5","15","7","8","21","1","19","87","49","85","77","3","62","9","29","167","98","168","0","16","151","75","124"
"813","13098","1312","06","021","04","13120602104","007437",Porto,"200131","2011","13120602104",,"8",Subsecção,"10","0","0","0","0","10","0","10","0","0","0","9","1","0","0","9","1","0","0","0","0","0","0","1","9","0","0","0","119","119","119","0","0","112","112","3","112","112","112","111","35","71","6","0","0","32","1","0","1","1","109","112","0","48","34","51","35","81","20","11","116","48","30","19","38","62","356","157","199","365","164","201","19","17","11","40","34","38","217","179","61","9","8","5","19","15","21","106","85","17","10","9","6","21","19","17","111","94","44","19","13","10","23","10","0","3","138","71","55","22","2","2","11","34","97","88","170","0","16","81","72","76"
"814","13099","1312","12","010","02","13121201002","007437",Porto,"200967","2011","13121201002",,"8",Subsecção,"24","23","1","1","21","1","0","24","0","0","23","1","0","10","0","0","1","0","0","11","0","2","0","0","13","11","0","0","34","34","34","0","0","29","29","3","29","27","29","27","18","8","3","0","4","17","0","0","0","11","16","29","0","19","9","11","7","23","6","0","19","11","0","2","7","8","58","21","37","62","22","40","2","1","6","2","2","2","37","35","14","1","1","1","0","0","0","15","15","4","1","0","5","2","2","2","22","20","10","3","2","4","0","2","0","2","28","2","11","7","0","3","4","2","27","16","20","0","3","24","9","18"
"815","13100","1312","03","041","01","13120304101","007437",Porto,"199694","2011","13120304101",,"8",Subsecção,"46","43","2","7","34","3","0","43","3","0","44","2","0","6","6","4","17","9","4","0","0","0","0","2","38","3","3","0","61","61","61","0","0","44","44","13","44","40","44","36","20","18","6","0","3","23","7","2","4","22","17","44","0","27","16","20","9","33","9","2","29","14","2","3","8","13","93","37","56","98","39","59","2","3","3","11","8","2","52","50","27","0","2","1","4","3","1","25","24","7","2","1","2","7","5","1","27","26","20","5","3","2","4","6","0","2","41","12","14","10","0","8","2","11","30","27","44","0","5","25","18","20"
