wkt_geom	fid	OBJECTID	BGRI2021	DT21	DTMN21	DTMNFR21	DTMNFRSEC21	SECNUM21	SSNUM21	SECSSNUM21	SUBSECCAO	NUTS1	NUTS2	NUTS3	N_EDIFICIOS_CLASSICOS	N_EDIFICIOS_CLASS_CONST_1_OU_2_ALOJ	N_EDIFICIOS_CLASS_CONST_3_OU_MAIS_ALOJAMENTOS	N_EDIFICIOS_EXCLUSIV_RESID	N_EDIFICIOS_1_OU_2_PISOS	N_EDIFICIOS_3_OU_MAIS_PISOS	N_EDIFICIOS_CONSTR_ANTES_1945	N_EDIFICIOS_CONSTR_1946_1980	N_EDIFICIOS_CONSTR_1981_2000	N_EDIFICIOS_CONSTR_2001_2010	N_EDIFICIOS_CONSTR_2011_2021	N_EDIFICIOS_COM_NECESSIDADES_REPARACAO	N_ALOJAMENTOS_TOTAL	N_ALOJAMENTOS_FAMILIARES	N_ALOJAMENTOS_FAM_CLASS_RHABITUAL	N_ALOJAMENTOS_FAM_CLASS_VAGOS_OU_RESID_SECUNDARIA	N_RHABITUAL_ACESSIVEL_CADEIRAS_RODAS	N_RHABITUAL_COM_ESTACIONAMENTO	N_RHABITUAL_PROP_OCUP	N_RHABITUAL_ARRENDADOS	N_AGREGADOS_DOMESTICOS_PRIVADOS	N_ADP_1_OU_2_PESSOAS	N_ADP_3_OU_MAIS_PESSOAS	N_NUCLEOS_FAMILIARES	N_NUCLEOS_FAMILIARES_COM_FILHOS_TENDO_O_MAIS_NOVO_MENOS_DE_25	N_INDIVIDUOS	N_INDIVIDUOS_H	N_INDIVIDUOS_M	N_INDIVIDUOS_0_14	N_INDIVIDUOS_15_24	N_INDIVIDUOS_25_64	N_INDIVIDUOS_65_OU_MAIS	SHAPE_Length	SHAPE_Area
MultiPolygon (((-42326.25820000004023314 165932.81420000083744526, -42301.42769999988377094 165902.40499999932944775, -42286.35740000009536743 165884.22580000013113022, -42253.03720000013709068 165843.97719999961555004, -42229.12650000024586916 165813.1578999999910593, -42221.42659999988973141 165798.258500000461936, -42215.51599999982863665 165783.06870000064373016, -42212.1759000001475215 165769.72880000062286854, -42203.45529999956488609 165742.0092999991029501, -42197.51499999966472387 165722.41009999997913837, -42184.62390000000596046 165678.01090000011026859, -42179.45349999982863665 165657.88120000064373016, -42192.94000000040978193 165660.78839999996125698, -42219.34320000000298023 165666.4801000002771616, -42285.32290000002831221 165681.22829999960958958, -42393.79499999992549419 165706.00129999965429306, -42376.98230000026524067 165757.70340000092983246, -42326.2911999998614192 165932.83689999952912331, -42326.28789999987930059 165932.84840000048279762, -42326.25820000004023314 165932.81420000083744526)))	214	163989	13121800904	13	1312	131218	131218009	009	04	00904	13121800904	1	11	11A	33	18	15	29	14	19	12	16	5	0	0	23	149	149	118	31	17	80	88	22	118	81	37	82	31	264	112	152	22	27	123	92	773.932820791059	30812.6608828526
MultiPolygon (((-38016.87710000015795231 167602.69700000062584877, -38115.48170000035315752 167577.35050000064074993, -38128.48190000001341105 167676.71670000068843365, -38145.71509999968111515 167674.29130000062286854, -38171.05049999989569187 167672.67009999975562096, -38171.14439999964088202 167673.22739999927580357, -38170.72250000014901161 167686.31189999915659428, -38168.92970000021159649 167697.07750000059604645, -38163.02309999987483025 167706.57420000061392784, -38144 167720.88570000045001507, -38075.57949999999254942 167793.79609999991953373, -38069.40160000044852495 167779.44470000080764294, -38059.33349999971687794 167726.75489999912679195, -38041.51049999985843897 167645.15919999964535236, -38016.87710000015795231 167602.69700000062584877)))	1158	170482	13121002802	13	1312	131210	131210028	028	02	02802	13121002802	1	11	11A	39	26	13	38	26	13	0	35	2	2	0	26	160	160	121	39	42	62	74	37	121	90	31	72	28	248	112	136	22	34	123	69	606.236759755863	16006.6917124095
MultiPolygon (((-38673.13499999977648258 166541.09679999947547913, -38695.375 166531.60899999924004078, -38765.99179999995976686 166504.40369999967515469, -38972.87320000026375055 166424.7028999999165535, -38986.66660000011324883 166420.7028999999165535, -38978.30910000018775463 166434.52639999985694885, -38962.78129999991506338 166489.85830000042915344, -38958.99670000001788139 166508.63360000029206276, -38901.80480000004172325 166580.93899999931454659, -38880.52479999978095293 166586.53790000081062317, -38709.11259999964386225 166644.49750000052154064, -38673.13499999977648258 166541.09679999947547913)))	493	165945	13121002101	13	1312	131210	131210021	021	01	02101	13121002101	1	11	11A	45	26	18	45	16	29	22	21	2	0	0	25	128	127	99	28	38	58	56	39	99	55	44	63	28	237	112	125	16	35	123	63	833.316818677982	32607.659106879
MultiPolygon (((-41348.40799999982118607 167511.74220000021159649, -41319.70040000043809414 167425.75229999981820583, -41302.30130000039935112 167431.32340000011026859, -41292.33440000005066395 167401.87879999913275242, -41285.84549999982118607 167384.49059999920427799, -41280.05080000031739473 167381.94079999998211861, -41239.02869999967515469 167396.31599999964237213, -41157.04160000011324883 167423.2334000002592802, -41129.49100000038743019 167432.27950000017881393, -41125.58320000022649765 167435.6273999996483326, -41122.03039999958127737 167438.69739999994635582, -41122.8903999999165535 167450.4249000009149313, -41123.58110000006854534 167458.96719999983906746, -41123.59649999998509884 167459.15750000067055225, -41109.20120000001043081 167463.47859999909996986, -41097.63709999993443489 167458.27470000088214874, -41066.04179999977350235 167432.1756999995559454, -41066.36450000014156103 167407.80670000053942204, -41065.66729999985545874 167387.366499999538064, -41064.25820000004023314 167367.19539999961853027, -41062.84900000039488077 167347.02419999986886978, -41057.8678999999538064 167314.65369999967515469, -41054.82479999959468842 167289.48269999958574772, -41050.37160000018775463 167252.65230000019073486, -41052.06859999988228083 167252.43830000050365925, -41063.96399999968707561 167250.94019999913871288, -41104.13119999971240759 167245.87959999963641167, -41150.5601000003516674 167240.02999999932944775, -41262.8548999996855855 167225.75659999996423721, -41403.91480000037699938 167205.68050000071525574, -41417.45220000017434359 167235.44470000080764294, -41417.9801000002771616 167236.60539999976754189, -41420.36899999994784594 167241.85779999941587448, -41427.26350000035017729 167258.80910000018775463, -41407.33899999968707561 167267.30220000073313713, -41390.51879999972879887 167274.47020000033080578, -41384.08609999995678663 167277.21220000088214874, -41379.72829999960958958 167281.17620000056922436, -41375.56759999971836805 167291.67980000004172325, -41364.8705000001937151 167329.13739999942481518, -41355.83040000032633543 167337.35940000042319298, -41359.00540000014007092 167353.23450000025331974, -41381.23039999976754189 167409.32630000077188015, -41381.33629999961704016 167427.42380000092089176, -41381.75459999963641167 167439.33149999938905239, -41427.71509999968111515 167433.50070000067353249, -41449.35919999983161688 167437.5328999999910593, -41462.26589999999850988 167447.80169999971985817, -41497.51570000033825636 167442.48689999990165234, -41501.56300000008195639 167462.06299999915063381, -41502.90710000041872263 167469.35689999908208847, -41354.15380000043660402 167518.55580000020563602, -41348.40799999982118607 167511.74220000021159649)))	985	169495	13121003304	13	1312	131210	131210033	033	04	03304	13121003304	1	11	11A	30	13	17	30	3	27	0	11	10	9	0	3	125	125	121	4	33	22	20	99	121	82	39	79	26	260	105	155	26	14	124	96	1553.20458265033	71654.2813595935
MultiPolygon (((-43007.31350000016391277 166055.94800000078976154, -42923.71190000046044588 166037.52019999921321869, -42845.59320000000298023 166020.1193000003695488, -42866.76140000019222498 165922.54109999909996986, -42867.68329999968409538 165917.31330000050365925, -42865.28129999991506338 165910.22470000013709068, -42862.53739999979734421 165906.57890000008046627, -42855.67760000005364418 165897.19739999994635582, -42854.05559999961405993 165892.1096000000834465, -42853.82459999993443489 165891.32169999927282333, -42852.46360000036656857 165888.22680000029504299, -42852.21659999992698431 165883.02910000085830688, -42852.47549999970942736 165876.34229999966919422, -42857.0411999998614192 165858.02700000070035458, -42860.86980000045150518 165839.25080000050365925, -42868.30939999967813492 165813.15249999985098839, -42869.96829999983310699 165813.53109999932348728, -42870.89879999961704016 165813.74349999986588955, -42954.48809999972581863 165833.05150000005960464, -42989.17619999963790178 165840.97210000082850456, -42998.08660000003874302 165843.00669999979436398, -43097.067200000397861 165865.60759999975562096, -43097.10410000011324883 165865.61610000021755695, -43097.09970000013709068 165865.63269999995827675, -43073.2615999998524785 165956.23919999971985817, -43060.42059999983757734 166002.98440000042319298, -43046.15180000010877848 166064.24400000087916851, -43007.31350000016391277 166055.94800000078976154)))	241	164030	13121101101	13	1312	131211	131211011	011	01	01101	13121101101	1	11	11A	13	2	11	12	1	12	0	2	10	1	0	11	161	161	131	30	33	109	71	46	131	103	28	71	24	244	111	133	19	20	124	81	860.61194494151	45004.2034701922
MultiPolygon (((-44682.38850000035017729 166910.72639999911189079, -44666.14120000042021275 166909.76479999907314777, -44666.34619999956339598 166905.45199999958276749, -44665.1931999996304512 166903.14509999938309193, -44662.39230000041425228 166899.35429999977350235, -44664.36739999987185001 166813.49110000021755695, -44664.7852999996393919 166803.616499999538064, -44682.70160000026226044 166804.71609999984502792, -44814.30179999954998493 166812.80540000088512897, -44826.75930000003427267 166816.51209999993443489, -44840.0598999997600913 166834.92400000058114529, -44811.93340000044554472 166861.63829999975860119, -44797.8960999995470047 166874.80900000035762787, -44747.87569999974220991 166921.74180000089108944, -44733.10049999970942736 166935.60539999976754189, -44717.71729999966919422 166949.6330999992787838, -44682.38850000035017729 166910.72639999911189079)))	806	167315	13121600304	13	1312	131216	131216003	003	04	00304	13121600304	1	11	11A	11	0	11	10	0	11	0	0	11	0	0	0	163	163	143	20	62	65	131	5	143	106	37	100	23	299	131	168	16	21	124	138	529.428350995678	16231.3704119782
MultiPolygon (((-39764.55040000006556511 165993.57169999927282333, -39760.93059999961405993 165995.29169999994337559, -39780.6901000002399087 165942.23890000022947788, -39791.72350000031292439 165928.76920000091195107, -39807.80429999995976686 165884.80670000053942204, -39814.20889999996870756 165871.04319999925792217, -39917.61760000046342611 165898.26830000057816505, -39992.95390000008046627 165918.8051999993622303, -39991.79729999974370003 165922.73139999993145466, -39960.38870000001043081 166029.34679999947547913, -39764.55040000006556511 165993.57169999927282333)))	268	164451	13121704205	13	1312	131217	131217042	042	05	04205	13121704205	1	11	11A	31	11	20	28	6	25	7	23	0	0	1	23	169	169	111	58	23	34	48	54	111	81	30	53	23	224	108	116	21	22	124	57	639.359995504758	23807.445853024
MultiPolygon (((-42868.26910000015050173 165813.14330000057816505, -42856.2289000004529953 165810.64360000006854534, -42831.03920000046491623 165804.83449999988079071, -42806.82959999982267618 165799.21529999934136868, -42782.5094999996945262 165793.80570000037550926, -42730.0497000003233552 165781.80700000002980232, -42709.71030000038444996 165777.18740000016987324, -42730.5968000004068017 165758.49540000036358833, -42800.50629999954253435 165714.84009999968111515, -42801.27120000030845404 165714.33410000056028366, -42835.57450000010430813 165691.13949999958276749, -42969.41079999972134829 165600.64519999921321869, -42891.57280000019818544 165766.71739999949932098, -42868.30939999967813492 165813.15249999985098839, -42868.26910000015050173 165813.14330000057816505)))	178	163660	13121801004	13	1312	131218	131218010	010	04	01004	13121801004	1	11	11A	30	13	17	30	5	25	3	19	5	3	0	0	141	141	98	43	21	56	64	29	98	55	43	62	30	230	104	126	27	24	124	55	712.308816005003	19084.1626733139
MultiPolygon (((-44788.14350000023841858 164643.41339999996125698, -44772.96789999958127737 164613.64690000005066395, -44790.96870000008493662 164560.12099999934434891, -44796.36529999971389771 164544.07459999993443489, -44794.60020000021904707 164530.2982999999076128, -44793.32620000001043081 164520.36070000007748604, -44793.18790000025182962 164485.92530000023543835, -44793.51979999989271164 164472.1749000009149313, -44801.27639999985694885 164469.60989999957382679, -44807.03120000008493662 164467.78590000048279762, -44822.25739999953657389 164462.53189999982714653, -44824.88229999970644712 164461.13089999929070473, -44828.03309999965131283 164457.62800000049173832, -44832.0648999996483326 164451.17219999991357327, -44843.01950000040233135 164454.23689999990165234, -44848.22030000016093254 164459.17559999972581863, -44854.39360000006854534 164477.38719999976456165, -44854.40649999957531691 164477.42579999938607216, -44858.06410000007599592 164488.36610000021755695, -44862.32299999985843897 164501.14750000089406967, -44865.51699999999254942 164506.22220000065863132, -44867.48790000006556511 164507.99909999966621399, -44868.23890000022947788 164508.6761000007390976, -44879.30140000022947788 164515.14860000088810921, -44895.55489999987185001 164530.96869999915361404, -44896.88389999978244305 164539.50129999965429306, -44902.19979999959468842 164554.45849999971687794, -44906.64680000022053719 164582.31220000050961971, -44895.75789999961853027 164644.79460000060498714, -44896.87299999967217445 164661.24980000033974648, -44886.65959999989718199 164684.46499999985098839, -44862.34200000017881393 164721.46069999970495701, -44858.5281999995931983 164727.26249999925494194, -44858.27929999958723783 164727.94749999977648258, -44849.02589999977499247 164753.42950000055134296, -44788.14350000023841858 164643.41339999996125698)))	874	167886	13121602320	13	1312	131216	131216023	023	20	02320	13121602320	1	11	11A	94	88	6	93	80	14	22	49	9	8	6	41	128	128	103	25	16	46	55	38	103	63	40	73	29	242	109	133	18	31	124	69	695.295701107094	24430.8404943438
MultiPolygon (((-36836.23020000010728836 166426.66159999929368496, -36821.6238000001758337 166423.2357999999076128, -36831.42200000025331974 166373.13979999907314777, -36834.16849999967962503 166332.79529999941587448, -36827.79739999957382679 166297.50080000050365925, -36823.49239999987185001 166273.6517999991774559, -36825.76319999992847443 166263.9931000005453825, -36834.64070000033825636 166247.74369999952614307, -36856.39180000033229589 166252.60539999976754189, -36881.23479999974370003 166251.48530000075697899, -36891.03940000012516975 166251.04329999908804893, -36896.95399999991059303 166241.55370000004768372, -36901.1368000004440546 166234.84390000067651272, -36906.410500000230968 166226.38319999910891056, -36907.48139999993145466 166224.66430000029504299, -36911.46420000027865171 166218.55650000087916851, -36916.17989999987185001 166211.32479999959468842, -36922.12660000007599592 166202.20509999990463257, -36981.13129999954253435 166227.47580000013113022, -36986.39319999981671572 166237.16339999996125698, -36992.31209999974817038 166252.16279999911785126, -36998.2298999996855855 166263.72529999911785126, -37006.44969999976456165 166279.66259999945759773, -37016.64240000024437904 166291.84999999962747097, -37034.72780000045895576 166313.41210000030696392, -37045.589499999769032 166326.45450000092387199, -36983.51530000008642673 166348.95790000073611736, -36895.30499999970197678 166344.43459999933838844, -36892.10269999969750643 166405.0852000005543232, -36872.50059999991208315 166413.23389999940991402, -36858.30229999963194132 166430.10129999928176403, -36836.23020000010728836 166426.66159999929368496)))	473	165920	13120301010	13	1312	131203	131203010	010	10	01010	13120301010	1	11	11A	49	34	15	47	34	15	19	18	7	5	0	45	131	131	112	19	8	80	63	43	112	69	43	77	41	265	117	148	32	31	125	77	773.855578212533	25728.0695233085
MultiPolygon (((-43057.93560000043362379 166407.75210000015795231, -43007.89269999973475933 166394.37450000084936619, -42965.65940000023692846 166384.23870000056922436, -42965.19440000038594007 166384.12670000083744526, -43034.04899999964982271 166344.39420000091195107, -43137.21490000002086163 166286.27390000037848949, -43174.66309999953955412 166271.25390000082552433, -43204.43169999960809946 166257.04399999976158142, -43212.42129999957978725 166254.8238999992609024, -43223.53079999983310699 166256.59369999915361404, -43237.80030000023543835 166263.7130999993532896, -43257.28959999978542328 166284.58190000057220459, -43234.19089999981224537 166313.9010000005364418, -43215.32490000035613775 166328.72870000079274178, -43211.77209999971091747 166331.52070000022649765, -43190.9431999996304512 166348.99029999971389771, -43165.29449999984353781 166367.7698999997228384, -43160.87090000044554472 166388.27309999987483025, -43161.89699999988079071 166406.73929999954998493, -43162.39800000004470348 166411.77209999971091747, -43164.8421000000089407 166436.33200000040233135, -43057.93560000043362379 166407.75210000015795231)))	476	165923	13121100104	13	1312	131211	131211001	001	04	00104	13121100104	1	11	11A	13	2	11	12	2	11	0	13	0	0	0	7	142	142	107	35	55	71	71	28	107	68	39	71	38	239	108	131	28	34	125	52	735.677830181407	22402.5534478331
